Game Completed Date,User ID,Team,Outcome,Task Completed,All Tasks Completed,Murdered,Imposter Kills,Game Length,Ejected,Sabotages Fixed,Time to complete all tasks,Rank Change,Region,Game Code
2020-12-01 13:05:04,22,Crewmate,Win,4.0,No,No,,919,No,1.0,,++,Europe , SADXGF
2020-12-01 12:48:48,22,Crewmate,Win,2.0,No,Yes,,346,No,1.0,,++,Europe , SADXGF
2020-12-01 12:40:57,22,Crewmate,Loss,6.0,Yes,Yes,,606,No,0.0,06m 13s,--,Europe , SADXGF
2020-12-01 12:11:33,22,Crewmate,Win,4.0,No,Yes,,494,No,0.0,,++,Europe , ILCFDF
2020-12-01 11:55:55,22,Crewmate,Loss,5.0,No,No,,660,Yes,2.0,,---,Europe , QFVPXQ
2020-12-01 11:07:41,22,Imposter,Loss,,,,2.0,850,No,,,-,NA , SNNGZF
2020-12-01 10:52:25,22,Crewmate,Win,7.0,Yes,No,,851,No,1.0,14m 10s,++,NA , SNNGZF
2020-11-26 11:23:14,22,Crewmate,Win,7.0,Yes,No,,1185,No,1.0,15m 16s,++,Europe , NZWLXQ
2020-11-26 11:00:36,22,Crewmate,Win,7.0,Yes,No,,618,No,0.0,06m 13s,++,Europe , NZWLXQ
2020-11-26 10:48:50,22,Crewmate,Win,7.0,Yes,No,,1177,No,1.0,16m 02s,++,Europe , NZWLXQ
2020-12-17 23:18:35,23,Crewmate,Loss,2.0,No,No,,421,No,0.0,,---,NA , SXJLBF
2020-12-17 23:06:03,23,Crewmate,Loss,4.0,No,No,,529,No,1.0,,---,NA , SXJLBF
2020-12-17 22:56:12,23,Crewmate,Win,7.0,Yes,Yes,,819,No,0.0,06m 41s,++,NA , SXJLBF
2020-12-17 22:40:44,23,Crewmate,Win,7.0,Yes,Yes,,1356,No,0.0,16m 06s,++,NA , SXJLBF
2020-12-17 22:10:44,23,Crewmate,Loss,5.0,No,No,,529,No,1.0,,---,NA , SXJLBF
2020-12-17 21:59:30,23,Crewmate,Win,7.0,Yes,No,,945,No,0.0,08m 21s,++,NA , SXJLBF
2020-12-17 21:41:51,23,Imposter,Loss,,,,0.0,1293,No,,,--,NA , SXJLBF
2020-12-07 03:42:01,23,Crewmate,Loss,5.0,No,Yes,,1567,No,2.0,,---,NA , HUTXKF
2020-12-07 03:14:45,23,Crewmate,Loss,6.0,No,No,,1228,No,2.0,,---,NA , HUTXKF
2020-12-02 22:20:41,23,Crewmate,Win,4.0,No,Yes,,988,No,0.0,,++,NA , WLJHKF
2020-12-02 22:02:45,23,Crewmate,Loss,6.0,No,Yes,,778,No,0.0,,---,NA , WLJHKF
2020-12-02 17:31:52,23,Crewmate,Win,7.0,Yes,No,,1068,No,0.0,06m 23s,++,Europe , TQQYQQ
2020-12-02 17:12:50,23,Crewmate,Win,7.0,Yes,No,,735,No,2.0,06m 13s,++,Europe , TQQYQQ
2020-12-02 16:53:13,23,Crewmate,Win,8.0,Yes,Yes,,812,No,1.0,06m 26s,++,Europe , TQQYQQ
2020-12-02 16:34:54,23,Crewmate,Win,8.0,Yes,Yes,,868,No,1.0,14m 27s,++,Europe , TQQYQQ
2020-12-02 16:19:23,23,Imposter,Win,,,,2.0,918,No,,,+++,Europe , TQQYQQ
2020-12-02 16:02:11,23,Crewmate,Loss,8.0,Yes,No,,840,No,0.0,07m 13s,--,Europe , TQQYQQ
2020-12-02 01:14:17,23,Crewmate,Win,7.0,Yes,No,,837,No,0.0,11m 30s,++,NA , CHHYKF
2020-12-02 00:54:57,23,Imposter,Loss,,,,1.0,705,No,,,--,NA , KFTWCF
2020-12-02 00:42:19,23,Crewmate,Loss,8.0,Yes,No,,591,No,2.0,09m 49s,--,NA , KFTWCF
2020-12-01 18:24:10,23,Imposter,Loss,,,,3.0,685,Yes,,,-,Europe , SADXGF
2020-12-01 18:06:37,23,Crewmate,Win,7.0,Yes,No,,1010,No,2.0,02m 43s,++,Europe , SADXGF
2020-12-01 17:46:40,23,Crewmate,Win,7.0,Yes,No,,836,No,1.0,11m 48s,++,Europe , SADXGF
2020-12-01 17:31:16,23,Imposter,Win,,,,3.0,556,No,,,+++,Europe , SADXGF
2020-12-01 17:20:29,23,Crewmate,Win,7.0,Yes,No,,1025,No,0.0,05m 49s,++,Europe , SADXGF
2020-12-01 16:59:51,23,Crewmate,Win,7.0,Yes,Yes,,1036,No,0.0,10m 21s,++,Europe , SADXGF
2020-11-28 20:49:07,23,Crewmate,Loss,8.0,Yes,Yes,,1381,No,1.0,12m 11s,--,NA , XYBZDF
2020-11-28 20:24:45,23,Crewmate,Loss,5.0,No,No,,527,No,0.0,,---,NA , XYBZDF
2020-11-28 20:14:04,23,Crewmate,Loss,6.0,No,No,,508,No,0.0,,---,NA , XYBZDF
2020-11-28 20:05:00,23,Crewmate,Loss,7.0,No,No,,824,No,1.0,,---,NA , XYBZDF
2020-11-28 19:47:41,23,Crewmate,Loss,2.0,No,Yes,,458,No,0.0,,---,NA , XYBZDF
2020-11-28 19:38:33,23,Crewmate,Loss,6.0,No,No,,355,No,1.0,,---,NA , XYBZDF
2020-11-28 19:31:40,23,Crewmate,Loss,7.0,No,Yes,,521,No,1.0,,---,NA , XYBZDF
2020-11-28 19:15:31,23,Imposter,Win,,,,3.0,353,No,,,+++,NA , XYBZDF
2020-11-28 04:46:03,23,Crewmate,Loss,7.0,Yes,Yes,,628,No,0.0,09m 52s,--,Europe , AQJRHF
2020-11-28 04:34:07,23,Crewmate,Loss,7.0,Yes,Yes,,775,No,1.0,08m 49s,--,Europe , AQJRHF
2020-11-27 02:40:50,23,Crewmate,Win,6.0,Yes,Yes,,749,No,0.0,08m 52s,++,NA , GWDSGF
2020-11-27 02:27:50,23,Crewmate,Win,6.0,No,No,,772,No,0.0,,++,NA , GWDSGF
2020-11-27 02:14:06,23,Crewmate,Win,7.0,Yes,Yes,,534,No,1.0,05m 56s,++,NA , GWDSGF
2020-12-17 22:56:11,24,Crewmate,Win,7.0,Yes,Yes,,819,No,0.0,13m 03s,++,NA , SXJLBF
2020-12-17 22:40:43,24,Imposter,Loss,,,,3.0,1355,No,,,-,NA , SXJLBF
2020-12-17 19:28:42,24,Imposter,Win,,,,3.0,750,No,,,+++,NA , SXJLBF
2020-12-17 19:06:55,24,Crewmate,Win,5.0,No,No,,552,No,1.0,,++,NA , SXJLBF
2020-12-17 18:14:26,24,Crewmate,Loss,0.0,No,Yes,,511,No,1.0,,,NA , SXJLBF
2020-12-17 18:04:50,24,Crewmate,Win,4.0,No,No,,962,No,0.0,,++,NA , SXJLBF
2020-12-17 17:46:12,24,Crewmate,Loss,3.0,No,Yes,,627,No,0.0,,---,NA , SXJLBF
2020-12-17 17:31:59,24,Crewmate,Win,5.0,No,No,,442,Yes,0.0,,++,NA , LKPTIF
2020-12-17 17:20:57,24,Crewmate,Win,4.0,No,Yes,,889,No,0.0,,++,NA , LKPTIF
2020-12-17 16:55:26,24,Imposter,Loss,,,,2.0,1009,No,,,-,NA , EGAACF
2020-12-17 16:36:23,24,Imposter,Win,,,,4.0,895,No,,,+++,NA , EGAACF
2020-12-17 16:18:52,24,Crewmate,Loss,6.0,No,Yes,,862,No,0.0,,---,NA , EGAACF
2020-12-17 16:02:42,24,Crewmate,Win,1.0,No,Yes,,143,No,0.0,,,NA , SIKDOF
2020-12-17 15:59:00,24,Crewmate,Win,0.0,No,Yes,,164,No,0.0,,,NA , SIKDOF
2020-12-17 15:55:59,24,Crewmate,Win,1.0,No,No,,175,No,0.0,,,NA , SIKDOF
2020-12-16 14:39:02,24,Crewmate,Loss,4.0,No,Yes,,840,No,0.0,,---,Europe , LZHLMF
2020-12-16 14:22:07,24,Imposter,Win,,,,3.0,550,No,,,+++,Europe , LZHLMF
2020-12-16 14:12:07,24,Crewmate,Win,7.0,Yes,No,,805,No,3.0,08m 49s,++,Europe , LZHLMF
2020-12-16 13:53:33,24,Crewmate,Win,4.0,No,No,,460,No,0.0,,++,NA , NQWMJF
2020-12-15 17:44:03,24,Imposter,Loss,,,,3.0,804,No,,,-,NA , AWYBXQ
2020-12-15 15:58:18,24,Crewmate,Loss,3.0,No,Yes,,466,No,0.0,,---,NA , IUFFVF
2020-12-15 15:48:17,24,Crewmate,Win,6.0,No,No,,911,Yes,0.0,,++,NA , IUFFVF
2020-12-15 00:32:40,24,Crewmate,Win,1.0,No,No,,238,No,0.0,,,Europe , SWCJKF
2020-12-15 00:23:28,24,Crewmate,Win,3.0,No,Yes,,410,No,0.0,,++,Europe , SWCJKF
2020-12-15 00:13:48,24,Crewmate,Win,5.0,No,No,,618,No,3.0,,++,Europe , SWCJKF
2020-12-15 00:01:39,24,Crewmate,Win,3.0,No,Yes,,443,No,1.0,,++,Europe , SWCJKF
2020-12-14 23:34:58,24,Crewmate,Win,7.0,Yes,Yes,,1120,No,1.0,14m 14s,++,Europe , ONSXGF
2020-12-14 23:14:44,24,Crewmate,Loss,2.0,No,No,,517,No,0.0,,---,Europe , ONSXGF
2020-12-14 23:04:56,24,Crewmate,Win,4.0,No,No,,402,No,0.0,,++,Europe , ONSXGF
2020-12-14 22:54:07,24,Imposter,Win,,,,2.0,627,No,,,+++,Europe , ONSXGF
2020-12-14 22:42:49,24,Crewmate,Win,7.0,Yes,No,,732,No,0.0,08m 23s,++,Europe , ONSXGF
2020-12-14 22:22:49,24,Imposter,Win,,,,2.0,833,No,,,+++,Europe , ONSXGF
2020-12-14 22:07:59,24,Crewmate,Loss,3.0,No,No,,313,Yes,0.0,,---,Europe , ONSXGF
2020-12-14 21:58:47,24,Crewmate,Win,7.0,Yes,No,,928,Yes,0.0,10m 17s,++,Europe , ONSXGF
2020-12-14 21:12:04,24,Imposter,Win,,,,4.0,943,No,,,+++,Europe , ONSXGF
2020-12-14 20:21:02,24,Crewmate,Loss,3.0,No,Yes,,811,No,1.0,,---,Europe , ONSXGF
2020-12-14 03:10:10,24,Imposter,Win,,,,4.0,533,No,,,+++,NA , BEXBOF
2020-12-14 02:59:59,24,Crewmate,Loss,4.0,No,No,,135,No,1.0,,,NA , BEXBOF
2020-12-14 00:59:28,24,Crewmate,Loss,2.0,No,No,,774,No,0.0,,---,NA , PJLECF
2020-12-14 00:45:42,24,Crewmate,Loss,1.0,No,Yes,,524,No,0.0,,---,NA , PJLECF
2020-12-14 00:24:07,24,Imposter,Win,,,,4.0,612,No,,,+++,NA , LKKLPQ
2020-12-14 00:13:30,24,Crewmate,Win,2.0,No,Yes,,405,No,0.0,,++,NA , LKKLPQ
2020-12-14 00:05:12,24,Crewmate,Win,4.0,No,No,,1021,No,1.0,,++,NA , LKKLPQ
2020-12-13 21:12:09,24,Crewmate,Win,5.0,No,No,,498,No,0.0,,++,Europe , AHNVOF
2020-12-13 21:03:21,24,Imposter,Win,,,,3.0,1185,No,,,+++,Europe , AHNVOF
2020-12-13 20:42:41,24,Imposter,Loss,,,,1.0,345,No,,,--,Europe , AHNVOF
2020-12-13 20:33:40,24,Crewmate,Win,2.0,No,No,,271,No,0.0,,,Europe , AHNVOF
2020-12-13 20:27:16,24,Crewmate,Win,6.0,No,Yes,,1021,No,1.0,,++,Europe , AHNVOF
2020-12-13 19:57:34,24,Imposter,Win,,,,2.0,201,No,,,,Europe , AHNVOF
2020-12-13 19:49:13,24,Crewmate,Loss,2.0,No,No,,295,No,0.0,,,Europe , AHNVOF
2020-12-13 19:37:15,24,Crewmate,Win,0.0,No,No,,338,No,2.0,,,NA , BRHQGF
2020-12-13 19:30:23,24,Crewmate,Loss,4.0,No,Yes,,300,No,0.0,,---,NA , BRHQGF
2020-12-13 19:23:58,24,Crewmate,Win,3.0,No,Yes,,833,No,0.0,,++,NA , BRHQGF
2020-12-13 19:09:17,24,Crewmate,Loss,5.0,No,Yes,,563,No,0.0,,---,NA , BRHQGF
2020-12-13 18:58:39,24,Imposter,Win,,,,1.0,270,No,,,,NA , BRHQGF
2020-12-13 18:52:41,24,Crewmate,Loss,2.0,No,No,,533,Yes,5.0,,---,NA , BRHQGF
2020-12-13 18:41:33,24,Crewmate,Win,2.0,No,Yes,,140,No,0.0,,,NA , ISGCZF
2020-12-13 18:36:03,24,Crewmate,Win,1.0,No,No,,142,No,0.0,,,NA , YSNTCF
2020-12-13 18:32:41,24,Crewmate,Win,7.0,Yes,Yes,,620,No,2.0,10m 19s,++,NA , YSNTCF
2020-12-13 16:20:16,24,Crewmate,Win,0.0,No,No,,335,No,1.0,,,NA , GTJRIF
2020-12-13 16:11:31,24,Crewmate,Loss,7.0,Yes,No,,827,No,1.0,10m 19s,--,NA , GTJRIF
2020-12-13 15:03:34,24,Imposter,Win,,,,2.0,307,No,,,+++,NA , FDMAOF
2020-12-11 00:08:58,24,Imposter,Win,,,,2.0,529,No,,,+++,NA , EYNONF
2020-12-10 23:59:35,24,Crewmate,Loss,3.0,No,Yes,,364,No,1.0,,---,NA , EYNONF
2020-12-10 23:31:45,24,Imposter,Win,,,,3.0,565,No,,,+++,NA , EYNONF
2020-12-10 23:21:13,24,Crewmate,Win,8.0,Yes,Yes,,921,No,3.0,06m 06s,++,NA , EYNONF
2020-12-10 23:03:53,24,Imposter,Win,,,,3.0,1092,No,,,+++,NA , EYNONF
2020-12-10 22:22:06,24,Crewmate,Win,8.0,Yes,Yes,,711,No,0.0,10m 02s,++,NA , EYNONF
2020-12-10 22:07:58,24,Imposter,Win,,,,3.0,1022,No,,,+++,NA , EYNONF
2020-12-10 21:45:34,24,Imposter,Win,,,,2.0,537,No,,,+++,NA , EYNONF
2020-12-10 21:19:46,24,Crewmate,Loss,8.0,No,Yes,,847,No,0.0,,---,NA , EYNONF
2020-12-10 21:03:58,24,Imposter,Loss,,,,2.0,473,No,,,-,NA , EYNONF
2020-12-10 20:53:42,24,Imposter,Loss,,,,1.0,636,No,,,--,NA , EYNONF
2020-12-10 20:37:59,24,Crewmate,Win,8.0,Yes,No,,883,No,0.0,14m 32s,++,NA , EXIYDF
2020-12-10 20:22:34,24,Crewmate,Win,2.0,No,No,,121,No,1.0,,,NA , EXIYDF
2020-12-10 20:19:00,24,Crewmate,Win,1.0,No,No,,108,No,0.0,,,NA , EXIYDF
2020-12-10 20:14:24,24,Crewmate,Loss,6.0,No,No,,712,Yes,1.0,,---,NA , EXIYDF
2020-12-10 00:34:33,24,Imposter,Win,,,,1.0,187,Yes,,,,Europe , KTQRWQ
2020-12-10 00:22:42,24,Crewmate,Win,4.0,No,Yes,,343,No,1.0,,++,Europe , KTQRWQ
2020-12-10 00:10:28,24,Crewmate,Win,4.0,No,Yes,,358,No,0.0,,++,Europe , BNDUNF
2020-12-09 23:29:38,24,Crewmate,Loss,3.0,No,No,,653,No,0.0,,---,Europe , BNDUNF
2020-12-09 23:18:10,24,Crewmate,Loss,7.0,No,Yes,,784,No,1.0,,---,Europe , BNDUNF
2020-12-09 23:04:02,24,Crewmate,Win,4.0,No,Yes,,835,No,0.0,,++,Europe , BNDUNF
2020-12-09 22:48:57,24,Crewmate,Loss,7.0,No,No,,1002,No,4.0,,---,Europe , BNDUNF
2020-12-09 22:28:23,24,Imposter,Loss,,,,2.0,793,No,,,-,Europe , BNDUNF
2020-12-09 22:13:28,24,Crewmate,Win,6.0,No,No,,928,No,1.0,,++,Europe , BNDUNF
2020-12-09 21:52:30,24,Crewmate,Win,6.0,Yes,Yes,,662,No,0.0,07m 59s,++,NA , KVMHBF
2020-12-09 01:14:18,24,Crewmate,Win,2.0,No,Yes,,929,No,0.0,,++,NA , TVPSDF
2020-12-09 00:56:34,24,Crewmate,Win,1.0,No,Yes,,593,No,1.0,,++,NA , TVPSDF
2020-12-09 00:39:07,24,Crewmate,Loss,8.0,Yes,No,,1097,No,0.0,10m 50s,--,NA , TVPSDF
2020-12-09 00:19:26,24,Crewmate,Win,5.0,No,No,,628,No,0.0,,++,NA , TVPSDF
2020-12-09 00:03:34,24,Imposter,Loss,,,,2.0,724,No,,,-,Europe , VTTXQQ
2020-12-08 23:48:43,24,Imposter,Loss,,,,2.0,929,No,,,-,Europe , VTTXQQ
2020-12-08 23:27:14,24,Crewmate,Loss,7.0,No,Yes,,715,No,0.0,,---,Europe , VTTXQQ
2020-12-08 23:14:31,24,Imposter,Win,,,,2.0,723,No,,,+++,Europe , VTTXQQ
2020-12-08 23:00:26,24,Crewmate,Loss,4.0,No,No,,862,No,1.0,,---,Europe , VTTXQQ
2020-12-08 22:41:20,24,Imposter,Win,,,,4.0,781,No,,,+++,Europe , VTTXQQ
2020-12-08 22:24:18,24,Crewmate,Loss,7.0,No,Yes,,339,No,2.0,,---,Europe , VTTXQQ
2020-12-08 22:15:05,24,Crewmate,Win,8.0,Yes,No,,425,No,1.0,05m 39s,++,Europe , VTTXQQ
2020-12-08 22:03:00,24,Crewmate,Loss,8.0,Yes,Yes,,756,No,0.0,12m 18s,--,Europe , VTTXQQ
2021-01-04 23:41:52,25,Crewmate,Loss,2.0,No,Yes,,219,No,0.0,,,NA , JRMRHF
2021-01-04 23:37:30,25,Imposter,Win,,,,1.0,507,No,,,+++,NA , JRMRHF
2021-01-04 23:28:21,25,Crewmate,Loss,3.0,No,No,,575,No,0.0,,---,NA , JRMRHF
2021-01-04 23:17:55,25,Crewmate,Win,6.0,No,No,,515,No,0.0,,++,NA , JRMRHF
2021-01-04 23:08:40,25,Crewmate,Loss,10.0,Yes,Yes,,1191,No,0.0,12m 58s,--,NA , JRMRHF
2021-01-04 22:47:53,25,Crewmate,Win,10.0,Yes,Yes,,1234,No,1.0,17m 14s,++,NA , JRMRHF
2021-01-04 22:26:34,25,Crewmate,Win,5.0,No,Yes,,509,No,1.0,,++,NA , JRMRHF
2021-01-04 19:11:05,25,Imposter,Win,,,,1.0,219,No,,,,NA , JKMIUF
2020-12-16 21:25:40,25,Crewmate,Loss,7.0,No,No,,494,No,0.0,,---,NA , RDVGNF
2020-12-16 21:25:40,25,Crewmate,Loss,7.0,No,No,,494,No,0.0,,---,NA , RDVGNF
2020-12-16 21:10:08,25,Crewmate,Win,3.0,No,No,,881,No,1.0,,++,NA , RDVGNF
2020-12-16 21:10:08,25,Crewmate,Win,3.0,No,No,,881,No,1.0,,++,NA , RDVGNF
2020-12-16 20:54:38,25,Crewmate,Win,8.0,Yes,Yes,,824,No,1.0,10m 25s,++,NA , RDVGNF
2020-12-16 20:54:37,25,Crewmate,Win,8.0,Yes,Yes,,823,No,1.0,10m 25s,++,NA , RDVGNF
2020-12-16 20:28:51,25,Crewmate,Loss,7.0,No,Yes,,615,No,1.0,,---,NA , UZSYCF
2020-12-16 20:28:51,25,Crewmate,Loss,7.0,No,Yes,,615,No,1.0,,---,NA , UZSYCF
2020-12-16 19:53:49,25,Crewmate,Win,8.0,Yes,Yes,,1013,No,0.0,09m 50s,++,NA , BAPQFF
2020-12-16 19:53:49,25,Crewmate,Win,8.0,Yes,Yes,,1013,No,0.0,09m 50s,++,NA , BAPQFF
2020-12-16 19:31:51,25,Crewmate,Loss,6.0,No,No,,459,No,0.0,,---,NA , BAPQFF
2020-12-16 19:31:51,25,Crewmate,Loss,6.0,No,No,,458,No,0.0,,---,NA , BAPQFF
2020-12-16 19:18:30,25,Imposter,Win,,,,2.0,802,No,,,+++,NA , BAPQFF
2020-12-16 19:18:30,25,Imposter,Win,,,,2.0,802,No,,,+++,NA , BAPQFF
2020-12-16 19:01:33,25,Imposter,Loss,,,,1.0,375,Yes,,,--,NA , BAPQFF
2020-12-16 19:01:33,25,Imposter,Loss,,,,1.0,376,Yes,,,--,NA , BAPQFF
2020-12-16 18:54:35,25,Crewmate,Loss,6.0,No,Yes,,712,No,0.0,,---,NA , BAPQFF
2020-12-16 18:54:35,25,Crewmate,Loss,6.0,No,Yes,,712,No,0.0,,---,NA , BAPQFF
2020-12-16 18:41:13,25,Crewmate,Win,5.0,No,Yes,,309,No,0.0,,++,NA , PTOYCF
2020-12-16 18:41:13,25,Crewmate,Win,5.0,No,Yes,,310,No,0.0,,++,NA , PTOYCF
2020-12-16 18:33:24,25,Imposter,Win,,,,1.0,728,No,,,+++,NA , PTOYCF
2020-12-16 18:33:24,25,Imposter,Win,,,,1.0,728,No,,,+++,NA , PTOYCF
2020-12-16 18:20:39,25,Crewmate,Win,8.0,Yes,No,,790,No,0.0,12m 06s,++,NA , PTOYCF
2020-12-16 18:20:39,25,Crewmate,Win,8.0,Yes,No,,790,No,0.0,12m 07s,++,NA , PTOYCF
2020-12-16 18:05:32,25,Crewmate,Loss,8.0,Yes,Yes,,884,No,0.0,07m 36s,--,NA , PTOYCF
2020-12-16 18:05:32,25,Crewmate,Loss,8.0,Yes,Yes,,884,No,0.0,07m 36s,--,NA , PTOYCF
2020-12-10 18:33:20,25,Crewmate,Loss,6.0,No,No,,495,Yes,1.0,,---,NA , KJFASF
2020-12-10 18:33:20,25,Crewmate,Loss,6.0,No,No,,495,Yes,1.0,,---,NA , KJFASF
2020-12-10 18:18:11,25,Crewmate,Loss,5.0,No,Yes,,384,No,1.0,,---,NA , RQZICF
2020-12-10 18:18:11,25,Crewmate,Loss,5.0,No,Yes,,384,No,1.0,,---,NA , RQZICF
2020-12-10 18:09:54,25,Crewmate,Loss,1.0,No,Yes,,155,No,0.0,,,NA , HSDQJF
2020-12-10 18:09:54,25,Crewmate,Loss,1.0,No,Yes,,155,No,0.0,,,NA , HSDQJF
2020-12-10 18:05:37,25,Crewmate,Loss,4.0,No,No,,375,No,0.0,,---,NA , HSDQJF
2020-12-10 18:05:37,25,Crewmate,Loss,4.0,No,No,,375,No,0.0,,---,NA , HSDQJF
2020-12-10 17:55:56,25,Crewmate,Win,3.0,No,Yes,,483,No,0.0,,++,NA , HSDQJF
2020-12-10 17:55:56,25,Crewmate,Win,3.0,No,Yes,,483,No,0.0,,++,NA , HSDQJF
2020-12-10 17:47:00,25,Crewmate,Win,1.0,No,Yes,,601,No,0.0,,++,NA , HSDQJF
2020-12-10 17:47:00,25,Crewmate,Win,1.0,No,Yes,,601,No,0.0,,++,NA , HSDQJF
2020-12-10 17:36:02,25,Imposter,Loss,,,,2.0,632,Yes,,,-,NA , HSDQJF
2020-12-10 17:36:02,25,Imposter,Loss,,,,2.0,632,Yes,,,-,NA , HSDQJF
2020-12-10 17:24:36,25,Crewmate,Win,1.0,No,No,,173,No,0.0,,,NA , HSDQJF
2020-12-10 17:24:36,25,Crewmate,Win,1.0,No,No,,173,No,0.0,,,NA , HSDQJF
2020-12-10 17:18:12,25,Crewmate,Loss,6.0,No,No,,500,No,1.0,,---,NA , MZWKGF
2020-12-10 17:18:12,25,Crewmate,Loss,6.0,No,No,,500,No,1.0,,---,NA , MZWKGF
2020-12-10 17:06:38,25,Crewmate,Win,3.0,No,No,,343,No,0.0,,++,NA , HMZFDF
2020-12-10 17:06:38,25,Crewmate,Win,3.0,No,No,,343,No,0.0,,++,NA , HMZFDF
2020-12-13 21:39:16,26,Crewmate,Win,3.0,No,No,,310,No,0.0,,++,NA , BZCDRQ
2020-12-13 16:46:26,26,Crewmate,Win,2.0,No,Yes,,491,No,0.0,,++,NA , GTJRIF
2020-12-13 16:33:55,26,Crewmate,Loss,7.0,Yes,Yes,,664,No,0.0,06m 32s,--,NA , GTJRIF
2020-12-13 16:20:16,26,Imposter,Loss,,,,2.0,336,No,,,-,NA , GTJRIF
2020-12-13 16:11:30,26,Crewmate,Loss,7.0,Yes,Yes,,826,No,1.0,05m 46s,--,NA , GTJRIF
2020-12-13 15:55:27,26,Crewmate,Loss,7.0,Yes,Yes,,596,No,0.0,06m 29s,--,NA , GTJRIF
2020-12-13 15:44:47,26,Imposter,Loss,,,,3.0,904,No,,,-,NA , GTJRIF
2020-12-13 15:28:39,26,Crewmate,Win,7.0,Yes,Yes,,372,No,1.0,05m 53s,++,NA , GTJRIF
2020-12-13 15:20:11,26,Crewmate,Win,4.0,No,No,,484,No,1.0,,++,NA , GTJRIF
2020-12-13 15:03:36,26,Crewmate,Loss,9.0,No,Yes,,307,No,0.0,04m 27s,---,NA , FDMAOF
2020-12-13 14:57:33,26,Crewmate,Win,9.0,Yes,No,,638,No,1.0,04m 13s,++,NA , FDMAOF
2020-12-11 16:15:06,26,Crewmate,Win,8.0,Yes,No,,1173,No,3.0,09m 01s,++,Europe , BFRJCF
2020-12-11 15:49:31,26,Crewmate,Loss,7.0,Yes,Yes,,795,No,0.0,05m 35s,--,Europe , BFRJCF
2020-12-11 15:30:33,26,Crewmate,Win,7.0,Yes,Yes,,796,No,0.0,08m 01s,++,Europe , BFRJCF
2020-12-11 15:10:56,26,Imposter,Loss,,,,1.0,660,Yes,,,--,Europe , BFRJCF
2020-12-11 14:53:26,26,Imposter,Loss,,,,1.0,1081,Yes,,,--,Europe , BFRJCF
2020-12-11 14:20:37,26,Imposter,Win,,,,2.0,865,No,,,+++,Europe , ONSJWQ
2020-12-11 14:04:24,26,Crewmate,Win,7.0,Yes,No,,1013,No,2.0,05m 07s,++,Europe , ONSJWQ
2020-12-11 13:46:28,26,Crewmate,Win,7.0,Yes,Yes,,1165,No,1.0,11m 44s,++,Europe , ONSJWQ
2020-12-11 13:07:37,26,Crewmate,Win,7.0,Yes,Yes,,506,No,1.0,04m 43s,++,NA , NNNSXQ
2020-12-11 12:57:31,26,Crewmate,Win,7.0,Yes,Yes,,773,No,0.0,04m 36s,++,NA , NNNSXQ
2020-12-11 12:42:59,26,Crewmate,Win,7.0,Yes,No,,741,No,1.0,04m 56s,++,NA , NNNSXQ
2020-12-11 12:28:35,26,Crewmate,Loss,7.0,Yes,No,,294,No,0.0,04m 40s,,NA , NNNSXQ
2020-12-11 12:21:53,26,Crewmate,Win,4.0,No,Yes,,306,No,1.0,,++,NA , NNNSXQ
2020-12-11 12:13:58,26,Crewmate,Win,7.0,Yes,No,,549,No,0.0,04m 55s,++,NA , NNNSXQ
2020-12-11 12:02:53,26,Crewmate,Loss,7.0,Yes,Yes,,848,No,0.0,03m 52s,--,NA , NNNSXQ
2020-12-11 11:45:27,26,Crewmate,Win,8.0,No,Yes,,357,No,0.0,02m 46s,++,NA , NNNSXQ
2020-12-11 11:38:12,26,Crewmate,Win,7.0,Yes,No,,1049,No,0.0,11m 27s,++,NA , NNNSXQ
2020-12-11 11:17:48,26,Imposter,Loss,,,,3.0,411,No,,,-,NA , OHNBGF
2020-12-11 11:10:18,26,Crewmate,Win,7.0,Yes,No,,429,No,0.0,03m 48s,++,NA , OHNBGF
2020-12-11 11:02:24,26,Crewmate,Win,7.0,Yes,Yes,,283,No,0.0,03m 34s,,NA , OHNBGF
2020-12-11 10:56:33,26,Crewmate,Win,2.0,No,No,,261,No,0.0,03m 48s,,NA , OHNBGF
2020-12-11 10:51:02,26,Crewmate,Win,8.0,Yes,Yes,,600,No,0.0,04m 15s,++,NA , OHNBGF
2020-12-11 10:32:41,26,Crewmate,Loss,4.0,No,Yes,,227,No,0.0,,,NA , PMZSNF
2020-12-08 21:40:35,26,Crewmate,Loss,8.0,Yes,Yes,,322,No,0.0,05m 17s,--,Europe , RLNKUF
2020-12-08 21:31:17,26,Imposter,Loss,,,,0.0,436,No,,,--,Europe , RLNKUF
2020-12-08 21:14:12,26,Imposter,Loss,,,,2.0,530,Yes,,,-,Europe , OUBRXQ
2020-12-08 20:50:27,26,Crewmate,Loss,3.0,No,No,,66,No,1.0,,,NA , WYJDBF
2020-12-08 20:34:39,26,Crewmate,Loss,4.0,No,No,,330,No,0.0,02m 05s,--,NA , POONOF
2020-12-08 20:28:18,26,Crewmate,Win,5.0,No,No,,383,No,0.0,00m 40s,++,NA , POONOF
2020-12-08 20:19:16,26,Crewmate,Loss,3.0,No,No,,36,No,0.0,,,Europe , NKRVGF
2020-12-08 16:47:32,26,Imposter,Win,,,,3.0,48,No,,,,Europe , LWIRQQ
2020-12-08 16:45:30,26,Imposter,Win,,,,2.0,145,No,,,,Europe , LWIRQQ
